0.02551145817337197      0.0
0.39255146510650807      0.0
0.7105736156660498      0
1.0288333325731212      0
1.3223861493371198      0
2.0076066843948177      0
2.1788128321811047      0
2.374567502545444      0.0
2.766156032056632      0
3.0107701812295473      0.0
3.157586184002802      0
3.5006934957133793      0
3.82636605463038       0
4.015485441384238      0
4.136222004759453      0.01774675351331950
4.325375387448375      0.028962188560029745
4.834777277615039      0.03830759697181918
5.154290649977954      0.049813480722463055
5.996010427487102      0.6897869582779776
6.1695330458331075      0.9638774849243248
6.327158031745951      1.0387280349486474
6.490134544436586      1.2542282673111629
6.80478394005878      1.822154791390119
7.025245510566192      2.1571233414067734
7.294566559882178      2.3792478763468807
7.494217234989387      2.4927044311375965
7.635933539790177      2.352636929187341
7.814593510523075      2.4634636774917738
8.161238728379178      2.4440180026359
8.494039048558813      3.041820419606779
8.787987809235362      3.4884451529623135
9.032918713538317      3.8231761366314174
9.228831761467676      4.0460133706141335
9.473683476988121      4.268375471901784
9.645127191121937      4.491450272232015
9.86550957284684      4.714049939867195
10.036953286980653      4.937124740197426
10.28172581371859      5.047117959103609
10.40399329391379      4.933561244984482
10.452700735346111      4.44787439897231
10.697625299460299      4.930710448814125
10.844599679798575      5.154022815491899
11.187487108066207      5.600172416152368
11.456966534947215      6.047034715855432
11.652800394094063      6.157503067456666
11.897810487179528      6.604602933507259
12.04470567873529      6.715546417803544
12.36296539564236      6.937195820048608
12.534488298558689      7.27263950276032
12.803809347874676      7.494764037700435
12.90832486323899      8.349609113579
13.342926579201707      8.613226401869504
13.563308960926607      8.835826069504677
13.90643395554177      9.61908231730957
14.224931238796374      10.177838366699035
14.244481547281099      9.76093930902853
14.51887999947292      10.62446310005457
14.895654985643032      11.073996605093903
15.221653905536632      11.570121382821817
15.389881090397703      11.783158609689046
15.899791219793558      12.388451134090353
16.01348908056375      13.419193612392064
16.28281012987974      13.641318147332179
16.576838079338795      14.200311763069173
16.797378838628717      14.647649195467295
17.091327599305266      15.09427392882283
17.36112378131631      15.99061175805177
17.567760978523367      16.58365830782102
17.704335398145922      16.600422553298813
18.240413048657917      17.071593464792336
18.387530457641798      17.14252598330068
18.438328789797744      16.76674101543078
18.513663875708218      17.249842651309898
19.246529504093235      17.77022126739554
19.467070263383153      18.217558699793663
19.565105976130344      18.441346199166496
19.785884301767798      19.225790278709027
20.00912522815473      20.125737276923644

